Id,Fecha,Año,Mes,Día,Día_Semana,Hora completa,Hora,Numero_víctimas,Participantes,Rol,Acusado,Victima,Sexo,Edad,Rango_etario,Fecha_fallecimiento,Lugar_del_hecho,Tipo_de_calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Coordenada_x,Coordenada_y,Pos x,Pos y,Semestre
2020-0079,2020-12-27,2020,12,27,Domingo,04:15:00,4,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,28, Entre 21- 40,2020-12-27 00:00:00,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",GRAL PAZ,"PAZ, GRAL. AV.","GOYENECHE, ROBERTO PARQUE AV.","PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,97243.88021302,108974.21974638,-58.49332664,-34.54836855,2020-2
2021-0001,2021-01-06,2021,1,6,Miercoles,18:00:00,18,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,36, Entre 21- 40,2021-01-06 00:00:00,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,AU FRONDIZI KM. 3,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107674.7178188,100334.26713627,-58.37960727,-34.62622851,2021-1
2021-0002,2021-01-07,2021,1,7,Jueves,10:20:00,10,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,FEMENINO,47,Entre 41-60,2021-01-07 00:00:00,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.",MURGUIONDO,"CASTRO, EMILIO AV. y MURGUIONDO",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,95662.77651946,97729.83483715,-58.51061062,-34.64972472,2021-1
2021-0003,2021-01-10,2021,1,10,Domingo,07:40:00,7,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,27, Entre 21- 40,2021-01-10 00:00:00,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO KM. 3.7,7,FLORES - PARQUE CHACABUCO,103005.63484321,99983.28177809,-58.43052224,-34.62941648,2021-1
2021-0004,2021-01-11,2021,1,11,Lunes,09:12:18,9,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,61,Entre 61-80,2021-01-11 00:00:00,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,GUARANI,CASEROS AV. y GUARANI,5,ALMAGRO - BOEDO,104469.26511938,98956.35144845,-58.41455544,-34.63866836,2021-1
2021-0005,2021-01-11,2021,1,11,Lunes,21:30:00,21,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,73,Entre 61-80,2021-01-14 00:00:00,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.",,"PERON, EVA AV. 3800",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,99592.54465207,97999.69053974,-58.46774439,-34.64730145,2021-1
2021-0006,2021-01-12,2021,1,12,Martes,21:00:00,21,1,MOTO-CARGAS,PASAJERO_ACOMPAÑANTE,CARGAS,MOTO,FEMENINO,23, Entre 21- 40,2021-01-12 00:00:00,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,SARMIENTO AV.,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,14,PALERMO,105087.20771949,106876.69794004,-58.40786274,-34.56726817,2021-1
2021-0007,2021-01-18,2021,1,18,Lunes,10:00:00,10,1,MOTO-MOTO,CONDUCTOR,MOTO,MOTO,MASCULINO,84,Más de 80,2021-01-26 00:00:00,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,GIRIBONE,DE LOS CONSTITUYENTES AV. y GIRIBONE,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,97784.94977398,104775.10084109,-58.48744301,-34.58622275,2021-1
2021-0008,2021-01-22,2021,1,22,Viernes,23:30:00,23,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,28, Entre 21- 40,2021-01-22 00:00:00,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,"RABANAL, FRANCISCO, INTENDENTE AV.","SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,104283.01090451,97171.08656182,-58.41657793,-34.65476216,2021-1
2021-0009,2021-01-23,2021,1,23,Sabado,05:30:00,5,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,31, Entre 21- 40,2021-01-23 00:00:00,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,GAONA AV.,PAYSANDU y GAONA AV.,6,CABALLITO,100897.78829476,101987.96413026,-58.45351111,-34.61134937,2021-1
2021-0010,2021-01-23,2021,1,23,Sabado,08:00:00,8,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,28, Entre 21- 40,2021-01-23 00:00:00,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,96563.66494817,108815.73881056,-58.50073810,-34.54979510,2021-1
2021-0011,2021-01-27,2021,1,27,Miercoles,01:04:26,1,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,21, Entre 21- 40,2021-01-27 00:00:00,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,,SANTA FE AV. 1675,2,RECOLETA,106591.90146932,103727.42053338,-58.39144148,-34.59564871,2021-1
2021-0012,2021-01-29,2021,1,29,Viernes,20:07:22,20,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,,,2021-01-29 00:00:00,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",GUAMINI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98294.52407931,93943.96825453,-58.48191128,-34.68385968,2021-1
2021-0013,2021-01-31,2021,1,31,Domingo,06:10:00,6,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,41,Entre 41-60,2021-01-31 00:00:00,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,97801.31825511,99194.93911759,-58.48727942,-34.63652467,2021-1
2021-0014,2021-02-02,2021,2,2,Martes,00:50:00,0,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,28, Entre 21- 40,2021-02-18 00:00:00,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,NOGOYA,SAN MARTIN AV. y NOGOYA,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,98166.49822882,103491.41769625,-58.48328708,-34.59779521,2021-1
2021-0015,2021-02-06,2021,2,6,Sabado,03:05:00,3,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,26, Entre 21- 40,2021-02-06 00:00:00,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,TINOGASTA,SAN MARTIN AV. y TINOGASTA,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,97533.67858226,103551.7600352,-58.49018543,-34.59724990,2021-1
2021-0016,2021-02-14,2021,2,14,Domingo,05:50:00,5,1,AUTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,22, Entre 21- 40,2021-02-14 00:00:00,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99175.17507833,93836.79626465,-58.47230127,-34.68482689,2021-1
2021-0017,2021-02-17,2021,2,17,Miercoles,04:10:00,4,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,33, Entre 21- 40,2021-02-17 00:00:00,SALTA Y CASEROS AV.,AVENIDA,SALTA,CASEROS AV.,SALTA y CASEROS AV.,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107397.40269295,99729.43717725,-58.38262614,-34.63168269,2021-1
2021-0018,2021-02-20,2021,2,20,Sabado,19:00:00,19,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36, Entre 21- 40,2021-03-08 00:00:00,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN","PERON, JUAN DOMINGO, TTE. GENERAL","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,BALVANERA - SAN CRISTOBAL,104845.36965581,102365.51025993,-58.41047268,-34.60793518,2021-1
2021-0019,2021-02-21,2021,2,21,Domingo,01:20:00,1,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,30, Entre 21- 40,2021-02-21 00:00:00,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,"LARRALDE, CRISOLOGO AV.","TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,96944.69676081,107291.52292157,-58.49659234,-34.56353635,2021-1
2021-0020,2021-02-21,2021,2,21,Domingo,15:00:00,15,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,,,2021-02-21 00:00:00,POTOSI Y GASCON,CALLE,POTOSI,GASCON,POTOSI y GASCON,5,ALMAGRO - BOEDO,103546.90832431,102439.67271563,-58.42462955,-34.60727189,2021-1
2021-0021,2021-02-26,2021,2,26,Viernes,05:30:00,5,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,39, Entre 21- 40,2021-03-04 00:00:00,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,BALVANERA - SAN CRISTOBAL,104734.09567654,101930.58983096,-58.41168345,-34.61185625,2021-1
2021-0022,2021-02-28,2021,2,28,Domingo,12:00:00,12,1,PASAJEROS-SD,PASAJERO_ACOMPAÑANTE,SD,PASAJEROS,MASCULINO,68,Entre 61-80,2021-03-06 00:00:00,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,ROOSEVELT FRANKLIN D.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,BELGRANO - COLEGIALES - NUÃ‘EZ,101075.92147827,108552.55000854,-58.45157681,-34.55217303,2021-1
2021-0023,,,0,0,,,,0,,CONDUCTOR,,,MASCULINO,24, Entre 21- 40,2021-03-01 00:00:00,,,,,,0,,,,,,<NA>-1
2021-0024,2021-03-03,2021,3,3,Miercoles,16:30:00,16,1,BICICLETA-CARGAS,CICLISTA,CARGAS,BICICLETA,MASCULINO,5,Menos de 20,2021-03-03 00:00:00,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",PIEDRA BUENA AV.,"PERON, EVA AV. y PIEDRA BUENA AV.",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,97027.10745715,95474.44134863,-58.49573651,-34.67006054,2021-1
2021-0025,2021-03-11,2021,3,11,Jueves,03:45:00,3,1,MOTO-OTRO,CONDUCTOR,OTRO,MOTO,MASCULINO,37, Entre 21- 40,2021-03-11 00:00:00,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",GRAL PAZ,"PAZ, GRAL. AV.",AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,97832.57143731,93489.83736533,-58.48695354,-34.68795245,2021-1
2021-0026,2021-03-15,2021,3,15,Lunes,02:35:00,2,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,36, Entre 21- 40,2021-03-15 00:00:00,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,108038.11136985,98307.74373426,-58.37562539,-34.64449357,2021-1
2021-0027,2021-03-16,2021,3,16,Martes,15:30:00,15,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,FEMENINO,19,Menos de 20,2021-03-16 00:00:00,"PAZ, GRAL. AV. y DONADO",GRAL PAZ,"PAZ, GRAL. AV.",DONADO,"PAZ, GRAL. AV. y DONADO",12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,97098.48468623,109019.96106626,-58.49491054,-34.54795581,2021-1
2021-0028,2021-03-29,2021,3,29,Lunes,17:20:00,17,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,,,2021-03-29 00:00:00,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,"TORRES Y TENORIO, PRES.","COREA AV. y TORRES Y TENORIO, PRES.",7,FLORES - PARQUE CHACABUCO,102000.84898999,98412.66166222,-58.44147621,-34.64357704,2021-1
2021-0029,2021-03-31,2021,3,31,Miercoles,18:05:00,18,1,AUTO-AUTO,CONDUCTOR,AUTO,AUTO,MASCULINO,26, Entre 21- 40,2021-04-02 00:00:00,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,FLORES - PARQUE CHACABUCO,99478.1353047,99680.01615001,-58.46899119,-34.63215432,2021-1
2021-0030,2021-04-03,2021,4,3,Sabado,18:30:00,18,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,36, Entre 21- 40,2021-04-07 00:00:00,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,,FINOCHIETTO ENRIQUE DR. 1623,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,107009.29363805,99410.79524854,-58.38685612,-34.63455776,2021-1
2021-0031,2021-04-07,2021,4,7,Miercoles,10:29:00,10,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,68,Entre 61-80,2021-04-11 00:00:00,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,INDEPENDENCIA AV.,9 DE JULIO AV. e INDEPENDENCIA AV.,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107535.23922218,101285.66809968,-58.38113667,-34.61765323,2021-1
2021-0032,2021-04-10,2021,4,10,Sabado,19:55:00,19,1,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,60,Entre 61-80,2021-04-29 00:00:00,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.","GUIRALDES, INT.","CANTILO, INT. y GUIRALDES, INT.",13,BELGRANO - COLEGIALES - NUÃ‘EZ,102035.21425502,109304.9013353,-58.44112678,-34.54538956,2021-1
2021-0033,2021-04-14,2021,4,14,Miercoles,17:50:00,17,1,AUTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,33, Entre 21- 40,2021-04-14 00:00:00,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,ALMAGRO - BOEDO,104341.13684161,100202.74307433,-58.41595919,-34.62743346,2021-1
2021-0034,2021-04-19,2021,4,19,Lunes,14:40:00,14,1,MOTO-CARGAS,PASAJERO_ACOMPAÑANTE,CARGAS,MOTO,FEMENINO,26, Entre 21- 40,2021-04-19 00:00:00,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.",ZAVALETA,"ALCORTA, AMANCIO AV. y ZAVALETA",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,105634.57202683,98201.36000813,-58.40184094,-34.64546845,2021-1
2021-0035,2021-05-03,2021,5,3,Lunes,09:20:00,9,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,24, Entre 21- 40,2021-05-03 00:00:00,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA",LAFUENTE AV.,"JANER, ANA MARIA y LAFUENTE AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,101547.14246919,96946.08308197,-58.44642231,-34.65679806,2021-1
2021-0036,2021-05-09,2021,5,9,Domingo,06:00:00,6,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,36, Entre 21- 40,2021-05-09 00:00:00,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",GRAL PAZ,"PAZ, GRAL. AV.",MOSCONI GENERAL AV.,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,94486.28631712,103468.59928582,-58.52340614,-34.59798754,2021-1
2021-0037,2021-05-11,2021,5,11,Martes,07:10:00,7,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,58,Entre 41-60,2021-05-11 00:00:00,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,"BALBIN, RICARDO, DR. AV.","MONROE y BALBIN, RICARDO, DR. AV.",13,BELGRANO - COLEGIALES - NUÃ‘EZ,99707.12636872,107441.30935745,-58.46649069,-34.56219075,2021-1
2021-0038,2021-05-14,2021,5,14,Viernes,11:40:00,11,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,FEMENINO,44,Entre 41-60,2021-05-14 00:00:00,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.",SANTA FE AV.,"JUSTO, JUAN B. AV. y SANTA FE AV.",14,PALERMO,103373.45116327,105668.33246254,-58.42653328,-34.57816791,2021-1
2021-0039,2021-05-15,2021,5,15,Sabado,12:09:00,12,1,BICICLETA-AUTO,CICLISTA,AUTO,BICICLETA,MASCULINO,86,Más de 80,2021-06-05 00:00:00,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,"ALBERDI, JUAN BAUTISTA AV.","OLIDEN y ALBERDI, JUAN BAUTISTA AV.",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,96262.45081883,97363.01985851,-58.50407099,-34.65303372,2021-1
2021-0040,2021-05-20,2021,5,20,Jueves,05:50:00,5,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,27, Entre 21- 40,2021-05-20 00:00:00,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,BELGRANO - COLEGIALES - NUÃ‘EZ,99620.34936816,110483.29286598,-58.46743471,-34.53476874,2021-1
2021-0041,2021-05-20,2021,5,20,Jueves,08:30:00,8,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,75,Entre 61-80,2021-05-20 00:00:00,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,CASARES AV.,DEL LIBERTADOR AV. y CASARES AV.,14,PALERMO,104902.7533239,105766.08933002,-58.40986646,-34.57728060,2021-1
2021-0042,2021-05-21,2021,5,21,Viernes,05:00:00,5,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,39, Entre 21- 40,2021-05-21 00:00:00,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 10900,9,LINIERS - MATADEROS - PARQUE AVELLANEDA,95040.52119933,98883.98738744,-58.51739138,-34.63931792,2021-1
2021-0043,2021-05-22,2021,5,22,Sabado,18:26:00,18,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,50,Entre 41-60,2021-05-22 00:00:00,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",PILAR,"ALBERDI, JUAN BAUTISTA AV. y PILAR",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,95975.76718859,97082.39835843,-58.50719962,-34.65556223,2021-1
2021-0044,2021-05-25,2021,5,25,Martes,02:00:00,2,1,MOTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,MOTO,MASCULINO,21, Entre 21- 40,2021-05-25 00:00:00,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.","ACOSTA, MARIANO","PERON, EVA AV. y ACOSTA, MARIANO",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,99649.49576145,98143.82203448,-58.46712311,-34.64600222,2021-1
2021-0045,2021-05-26,2021,5,26,Miercoles,17:24:00,17,1,MULTIPLE,CONDUCTOR,MULTIPLE,MOTO,MASCULINO,22, Entre 21- 40,2021-05-26 00:00:00,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,107903.91828587,98767.43091425,-58.37709334,-34.64035082,2021-1
2021-0046,2021-05-31,2021,5,31,Lunes,02:00:00,2,1,AUTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,AUTO,MASCULINO,20, Entre 21- 40,2021-05-31 00:00:00,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,GUZMAN AV.,ELCANO AV. y GUZMAN AV.,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,100272.31336486,104833.49710745,-58.46033141,-34.58569883,2021-1
2021-0047,2021-06-02,2021,6,2,Miercoles,16:00:00,16,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,59,Entre 41-60,2021-06-02 00:00:00,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE","RABANAL, FRANCISCO, INTENDENTE AV.","VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,103794.38334006,96997.15780313,-58.42190745,-34.65633192,2021-1
2021-0048,2021-06-03,2021,6,3,Jueves,09:58:00,9,1,BICICLETA-AUTO,CICLISTA,AUTO,BICICLETA,MASCULINO,44,Entre 41-60,2021-06-23 00:00:00,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,CONGRESO AV.,CAPDEVILA y CONGRESO AV.,12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,97525.48112402,106595.29222041,-58.49026573,-34.56981410,2021-1
2021-0049,2021-06-03,2021,6,3,Jueves,20:30:00,20,1,AUTO-AUTO,CONDUCTOR,AUTO,AUTO,MASCULINO,74,Entre 61-80,2021-06-03 00:00:00,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,100842.91519469,95589.55734164,-58.45410344,-34.66902702,2021-1
2021-0050,2021-06-10,2021,6,10,Jueves,13:30:00,13,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,56,Entre 41-60,2021-06-10 00:00:00,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 5958,13,BELGRANO - COLEGIALES - NUÃ‘EZ,101448.53024105,107994.96785043,-58.44751621,-34.55719892,2021-1
2021-0051,2021-06-15,2021,6,15,Martes,19:20:00,19,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,73,Entre 61-80,2021-06-16 00:00:00,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,EREZCANO AV.,27 DE FEBRERO AV. y EREZCANO AV.,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,103932.07299582,96584.44861459,-58.42040352,-34.66005171,2021-1
2021-0052,2021-06-20,2021,6,20,Domingo,05:40:00,5,1,MOTO-OBJETO FIJO,PASAJERO_ACOMPAÑANTE,OBJETO FIJO,MOTO,FEMENINO,19,Menos de 20,2021-06-20 00:00:00,"PAZ, GRAL. AV. 14723",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 14723",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,97067.24775528,94359.84584291,-58.49530249,-34.68010798,2021-1
2021-0053,2021-06-20,2021,6,20,Domingo,12:00:00,12,1,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,MASCULINO,58,Entre 41-60,2021-06-30 00:00:00,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,,CORRIENTES AV. 5783,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,101770.5810882,103826.64826158,-58.44399875,-34.59477360,2021-1
2021-0054,2021-06-22,2021,6,22,Martes,14:44:00,14,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,41,Entre 41-60,2021-06-22 00:00:00,TABARE Y EREZCANO,CALLE,TABARE,EREZCANO,TABARE y EREZCANO,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,103272.79484249,97185.20508662,-58.42759813,-34.65463857,2021-1
2021-0055,2021-06-29,2021,6,29,Martes,12:20:00,12,1,MOTO-CARGAS,PASAJERO_ACOMPAÑANTE,CARGAS,MOTO,MASCULINO,47,Entre 41-60,2021-06-29 00:00:00,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,PUEYRREDON AV.,CORRIENTES AV. y PUEYRREDON AV.,3,BALVANERA - SAN CRISTOBAL,105304.23090859,102739.35602688,-58.40547222,-34.60456293,2021-1
